aya_id,page,x,y
1215,184,84,371
1216,184,455,511
1217,184,333,581
1218,184,84,651
1219,184,84,721
1220,184,288,1001
1221,184,84,1072
1222,185,419,165
1223,185,333,305
1224,185,321,375
1225,185,224,585
1226,185,259,795
1227,185,202,935
1228,185,179,1006
1229,185,84,1076
1230,186,482,229
1231,186,198,300
1232,186,170,652
1233,186,419,792
1234,186,320,932
1235,186,85,1074
1236,187,84,165
1237,187,338,308
1238,187,84,516
1239,187,403,727
1240,187,174,938
1241,187,85,1080
1242,188,83,233
1243,188,578,442
1244,188,209,512
1245,188,133,582
1246,188,138,722
1247,188,554,934
1248,188,83,1074
1249,189,271,158
1250,189,84,229
1251,189,454,442
1252,189,317,583
1253,189,568,798
1254,189,84,939
1255,189,84,1081
1256,190,548,160
1257,190,607,232
1258,190,162,372
1259,190,220,724
1260,190,234,934
1261,190,83,1073
1262,191,520,168
1263,191,286,381
1264,191,483,659
1265,191,301,868
1266,191,85,1080
1267,192,304,159
1268,192,282,300
1269,192,270,581
1270,192,518,793
1271,192,84,1073
1272,193,83,306
1273,193,354,586
1274,193,257,727
1275,193,84,1076
1276,194,84,158
1277,194,415,439
1278,194,84,509
1279,194,84,650
1280,194,147,789
1281,194,271,930
1282,194,83,1071
1283,195,176,162
1284,195,254,300
1285,195,125,439
1286,195,355,580
1287,195,531,791
1288,195,145,861
1289,195,83,1070
1290,196,85,162
1291,196,532,305
1292,196,356,374
1293,196,518,517
1294,196,487,654
1295,196,336,864
1296,196,85,1075
1297,197,299,162
1298,197,382,302
1299,197,286,443
1300,197,334,583
1301,197,378,724
1302,197,316,934
1303,197,84,1074
1304,198,224,376
1305,198,447,656
1306,198,85,865
1307,198,85,1074
1308,199,312,162
1309,199,479,513
1310,199,82,583
1311,199,562,724
1312,199,82,793
1313,199,514,934
1314,199,82,1074
1315,200,344,229
1316,200,505,441
1317,200,405,512
1318,200,550,722
1319,200,84,791
1320,200,134,933
1321,200,84,1074
1322,201,532,158
1323,201,403,299
1324,201,83,368
1325,201,636,577
1326,201,83,718
1327,201,335,929
1328,201,83,1071
1329,202,284,302
1330,202,525,515
1331,202,86,586
1332,202,144,725
1333,202,145,865
1334,202,87,1075
1335,203,449,301
1336,203,611,513
1337,203,83,584
1338,203,232,723
1339,203,429,864
1340,203,386,1005
1341,203,84,1074
1342,204,549,303
1343,204,310,443
1344,204,477,654
1345,204,84,725
1346,204,85,1075
1347,205,466,301
1348,205,130,442
1349,205,540,651
1350,205,612,793
1351,205,83,862
1352,205,83,1072
1353,206,591,304
1354,206,536,374
1355,206,83,724
1356,206,563,934
1357,206,82,1075
1358,207,488,234
1359,207,85,375
1360,207,227,515
1361,207,267,657
1362,207,515,867
1363,207,481,1008
1364,207,86,1078
1365,208,323,231
1366,208,554,443
1367,208,83,582
1368,208,84,792
1369,208,384,1004
1370,208,84,1072
1371,209,257,160
1372,209,369,233
1373,209,388,371
1374,209,455,513
1375,209,277,653
1376,209,319,864
1377,209,216,1006
1378,209,83,1076
1379,210,123,299
1380,210,85,442
1381,210,353,582
1382,210,130,793
1383,210,85,932
1384,210,85,1074
1385,211,85,160
1386,211,540,512
1387,211,85,652
1388,211,203,1003
1389,211,85,1074
1390,212,165,167
1391,212,232,378
1392,212,205,518
1393,212,81,588
1394,212,285,727
1395,212,338,940
1396,212,158,1010
1397,212,81,1079
1398,213,374,160
1399,213,83,302
1400,213,428,442
1401,213,399,582
1402,213,83,651
1403,213,83,793
1404,213,553,931
1405,213,197,1002
1406,213,83,1073
1407,214,84,90
1408,214,583,230
1409,214,581,370
1410,214,188,441
1411,214,85,581
1412,214,563,581
1413,214,85,722
1414,214,574,863
1415,214,554,932
1416,214,282,1003
1417,214,83,1074
1418,215,553,229
1419,215,257,300
1420,215,499,371
1421,215,86,440
1422,215,558,580
1423,215,551,721
1424,215,551,859
1425,215,85,1071
1426,216,83,92
1427,216,272,164
1428,216,353,303
1429,216,223,373
1430,216,390,585
1431,216,390,725
1432,216,536,936
1433,216,527,1007
1434,216,84,1075
1435,217,444,308
1436,217,84,379
1437,217,83,519
1438,217,563,730
1439,217,84,800
1440,217,83,869
1441,217,557,1011
1442,217,84,1081
1443,218,258,89
1444,218,254,160
1445,218,493,300
1446,218,554,370
1447,218,328,511
1448,218,81,581
1449,218,82,649
1450,218,283,722
1451,218,220,862
1452,218,81,1072
1453,219,496,171
1454,219,474,377
1455,219,516,448
1456,219,84,517
1457,219,253,728
1458,219,85,867
1459,219,85,938
1460,219,85,1006
1461,219,85,1077
1462,220,463,234
1463,220,85,304
1464,220,422,443
1465,220,85,515
1466,220,225,655
1467,220,84,725
1468,220,405,937
1469,220,410,1006
1470,220,85,1077
1471,221,469,228
1472,221,224,370
1473,221,81,439
1474,221,81,648
1475,221,245,720
1476,221,631,931
1477,221,177,933
1478,221,81,1072
1479,222,147,162
1480,222,417,442
1481,222,84,583
1482,222,494,724
1483,222,84,794
1484,222,451,934
1485,222,84,1076
1486,223,80,162
1487,223,309,300
1488,223,548,442
1489,223,80,512
1490,223,136,793
1491,223,354,1003
1492,223,81,1073
1493,224,362,233
1494,224,229,303
1495,224,387,375
1496,224,494,515
1497,224,85,585
1498,224,85,655
1499,224,85,725
1500,224,84,936
1501,224,85,1076
1502,225,591,235
1503,225,519,305
1504,225,484,516
1505,225,178,587
1506,225,197,657
1507,225,290,797
1508,225,84,867
1509,225,331,1008
1510,225,84,1078
1511,226,83,162
1512,226,625,302
