aya_id,page,x,y
1593,233,703,754
1594,233,108,847
1595,233,489,939
1596,233,399,1032
1597,233,548,1124
1598,233,108,1217
1599,233,108,1402
1600,234,783,292
1601,234,740,477
1602,234,554,569
1603,234,294,662
1604,234,533,847
1605,234,109,1032
1606,234,764,1032
1607,234,193,1309
1608,234,109,1402
1609,235,413,289
1610,235,502,470
1611,235,108,561
1612,235,108,743
1613,235,397,1038
1614,235,544,1129
1615,235,452,1253
1616,235,707,1311
1617,235,112,1401
1618,236,396,200
1619,236,402,476
1620,236,521,569
1621,236,107,662
1622,236,375,847
1623,236,529,1031
1624,236,551,1124
1625,236,648,1217
1626,236,180,1309
1627,236,107,1402
1628,237,234,199
1629,237,554,292
1630,237,470,477
1631,237,474,662
1632,237,419,847
1633,237,209,939
1634,237,338,1309
1635,237,109,1402
1636,238,554,292
1637,238,270,477
1638,238,824,754
1639,238,740,939
1640,238,627,1032
1641,238,373,1124
1642,238,107,1217
1643,238,107,1402
1644,239,555,384
1645,239,489,569
1646,239,618,754
1647,239,462,847
1648,239,500,939
1649,239,595,1217
1650,239,112,1402
1651,240,243,292
1652,240,108,385
1653,240,556,754
1654,240,235,939
1655,240,108,1124
1656,240,108,1402
1657,241,109,107
1658,241,621,292
1659,241,160,477
1660,241,636,662
1661,241,312,754
1662,241,306,847
1663,241,108,1033
1664,241,292,1309
1665,241,108,1402
1666,242,619,199
1667,242,106,292
1668,242,106,386
1669,242,106,569
1670,242,106,662
1671,242,106,754
1672,242,204,939
1673,242,278,1032
1674,242,578,1124
1675,242,780,1309
1676,242,106,1402
1677,243,179,199
1678,243,109,477
1679,243,591,754
1680,243,734,1032
1681,243,743,1309
1682,243,109,1402
1683,244,210,199
1684,244,480,292
1685,244,256,384
1686,244,107,477
1687,244,300,569
1688,244,107,662
1689,244,420,1032
1690,244,795,1309
1691,244,107,1402
1692,245,791,199
1693,245,111,477
1694,245,111,662
1695,245,693,847
1696,245,633,1032
1697,245,111,1124
1698,245,493,1309
1699,245,111,1402
1700,246,735,292
1701,246,107,477
1702,246,792,662
1703,246,404,847
1704,246,336,939
1705,246,107,1032
1706,246,296,1217
1707,246,108,1402
1708,246,777,1402
1709,247,192,199
1710,247,258,292
1711,247,183,384
1712,247,590,570
1713,247,192,939
1714,247,361,1217
1715,247,109,1402
1716,247,697,1402
1717,248,108,107
1718,248,582,292
1719,248,650,384
1720,248,165,477
1721,248,345,662
1722,248,108,939
1723,248,749,1217
1724,248,108,1402
1725,249,464,396
1726,249,660,670
1727,249,276,854
1728,249,298,1128
1729,249,107,1220
1730,249,107,1402
1731,250,507,292
1732,250,839,477
1733,250,317,569
1734,250,486,661
1735,250,777,847
1736,250,553,1124
1737,250,435,1217
1738,250,108,1402
1739,251,602,292
1740,251,371,384
1741,251,589,662
1742,251,826,847
1743,251,804,1217
1744,251,107,1402
1745,252,443,199
1746,252,634,292
1747,252,319,384
1748,252,108,569
1749,252,673,847
1750,252,506,1032
1751,252,794,1217
1752,252,275,1309
1753,252,106,1402
1754,253,107,106
1755,253,301,384
1756,253,540,784
1757,253,507,847
1758,253,811,1032
1759,253,391,1309
1760,253,104,1402
1761,254,630,292
1762,254,107,477
1763,254,180,662
1764,254,108,847
1765,254,302,939
1766,254,772,1124
1767,254,109,1217
1768,254,108,1402
1769,255,107,197
1770,255,764,586
1771,255,107,587
1772,255,376,772
1773,255,190,957
1774,255,741,1235
1775,255,417,1327
1776,255,108,1419
1777,256,383,384
1778,256,802,569
1779,256,412,661
1780,256,253,754
1781,256,107,1032
1782,256,108,1402
1783,257,108,292
1784,257,108,477
1785,257,736,752
1786,257,285,847
1787,257,524,939
1788,257,652,1032
1789,257,709,1217
1790,257,509,1332
1791,257,108,1402
1792,258,108,199
1793,258,409,569
1794,258,831,1124
1795,258,765,1309
1796,258,107,1402
1797,259,467,199
1798,259,837,385
1799,259,775,569
1800,259,534,662
1801,259,792,754
1802,259,379,847
1803,259,251,1032
1804,259,325,1309
1805,259,107,1402
1806,260,328,199
1807,260,754,384
1808,260,186,477
1809,260,111,754
1810,260,399,939
1811,260,804,1124
1812,260,702,1217
1813,260,620,1309
1814,260,107,1402
1815,261,656,199
1816,261,657,477
1817,261,783,662
1818,261,186,754
1819,261,759,939
1820,261,487,1033
1821,261,601,1124
1822,261,668,1217
1823,261,570,1309
1824,261,108,1402
1825,262,251,304
1826,262,364,396
1827,262,299,488
1828,262,400,579
1829,262,549,671
1830,262,573,761
1831,262,718,853
1832,262,107,944
1833,262,723,944
1834,262,300,1036
1835,262,425,1127
1836,262,108,1219
1837,262,635,1219
1838,262,107,1310
1839,262,108,1402
1840,263,108,107
1841,263,430,199
1842,263,549,292
1843,263,321,384
1844,263,344,477
1845,263,287,569
1846,263,864,684
1847,263,109,754
1848,263,724,754
1849,263,109,847
1850,263,282,939
1851,263,418,1032
1852,263,685,1124
1853,263,466,1217
1854,263,512,1309
1855,263,109,1400
1856,263,781,1402
1857,264,281,107
1858,264,110,200
1859,264,490,292
1860,264,283,384
1861,264,831,384
1862,264,298,477
1863,264,718,477
1864,264,113,569
1865,264,411,662
1866,264,787,754
1867,264,110,847
1868,264,615,847
1869,264,109,939
1870,264,109,1032
1871,264,490,1032
1872,264,110,1124
1873,264,110,1217
1874,264,286,1309
1875,264,109,1402
1876,264,587,1403
1877,265,173,107
1878,265,452,200
1879,265,440,290
1880,265,533,385
1881,265,107,477
1882,265,649,477
1883,265,285,569
1884,265,543,662
1885,265,191,754
1886,265,738,754
1887,265,577,847
1888,265,293,939
1889,265,791,939
1890,265,581,1124
1891,265,445,1217
1892,265,107,1309
1893,265,715,1309
1894,265,107,1402
1895,265,613,1402
1896,266,385,107
1897,266,212,199
1898,266,638,199
1899,266,192,292
1900,266,264,384
1901,266,561,384
1902,266,107,477
1903,266,690,477
1904,266,416,569
1905,266,107,662
1906,266,682,662
1907,266,284,754
1908,266,107,847
1909,266,631,847
1910,266,301,1032
1911,266,676,1124
1912,266,679,1217
1913,266,107,1309
1914,266,107,1402
1915,266,551,1402
1916,267,416,107
1917,267,470,199
1918,267,788,199
1919,267,192,289
1920,267,671,289
1921,267,286,379
1922,267,417,470
1923,267,108,561
1924,267,621,561
1925,267,107,857
1926,267,203,1037
1927,267,202,1128
1928,267,251,1219
1929,267,108,1311
1930,267,107,1400
1931,268,394,199
1932,268,108,292
1933,268,747,476
1934,268,320,569
1935,268,108,754
1936,268,719,1032
1937,268,108,1124
1938,268,105,1402
1939,269,108,199
1940,269,644,199
1941,269,165,292
1942,269,108,384
1943,269,357,477
1944,269,203,569
1945,269,325,662
1946,269,684,847
1947,269,346,939
1948,269,261,1032
1949,269,504,1217
1950,269,108,1402
1951,270,497,292
1952,270,415,477
1953,270,308,569
1954,270,108,754
1955,270,108,939
1956,270,395,1124
1957,270,108,1310
1958,270,108,1402
1959,271,108,292
1960,271,467,662
1961,271,108,754
1962,271,108,940
1963,271,601,1124
1964,271,704,1217
1965,271,108,1402
1966,271,769,1402
1967,272,506,199
1968,272,106,292
1969,272,282,477
1970,272,508,569
1971,272,596,662
1972,272,106,754
1973,272,442,939
1974,272,558,1032
1975,272,372,1124
1976,272,265,1217
1977,272,151,1309
1978,272,106,1402
1979,273,251,107
1980,273,106,292
1981,273,795,292
1982,273,106,384
1983,273,314,569
1984,273,106,662
1985,273,599,939
1986,273,672,1124
1987,273,746,1309
1988,273,106,1402
1989,274,515,199
1990,274,811,384
1991,274,363,477
1992,274,108,569
1993,274,677,847
1994,274,848,1032
1995,274,593,1217
1996,274,108,1402
1997,275,314,199
1998,275,275,292
1999,275,372,569
2000,275,179,847
2001,275,108,1032
2002,275,755,1309
2003,275,108,1402
2004,276,107,292
2005,276,505,662
2006,276,691,754
2007,276,521,847
2008,276,107,939
2009,276,767,1124
2010,276,274,1309
2011,276,108,1402
2012,277,328,200
2013,277,224,477
2014,277,108,662
2015,277,533,939
2016,277,109,1217
2017,277,109,1402
2018,278,704,292
2019,278,293,384
2020,278,419,569
2021,278,107,754
2022,278,107,843
2023,278,756,1032
2024,278,593,1124
2025,278,728,1309
2026,278,107,1402
2027,279,111,199
2028,279,604,384
2029,279,108,477
2030,279,108,754
2031,279,108,939
2032,279,250,1124
2033,279,390,1217
2034,279,108,1402
2035,280,390,199
2036,280,342,477
2037,280,106,570
2038,280,432,754
2039,280,110,939
2040,280,453,1217
2041,280,835,1309
2042,280,106,1402
2043,281,111,200
2044,281,750,384
2045,281,772,477
2046,281,776,569
2047,281,531,662
2048,281,606,847
2049,281,111,1032
2050,281,488,1217
2051,281,106,1310
2052,281,106,1402
2053,282,608,487
2054,282,108,578
2055,282,108,670
2056,282,524,853
2057,282,588,1037
2058,282,108,1127
2059,282,108,1401
2060,283,632,199
2061,283,108,292
2062,283,108,384
2063,283,108,477
2064,283,319,754
2065,283,108,939
2066,283,809,939
2067,283,820,1217
2068,283,470,1309
2069,283,108,1402
2070,284,282,199
2071,284,628,385
2072,284,379,477
2073,284,109,569
2074,284,109,662
2075,284,315,940
2076,284,806,1124
2077,284,342,1217
2078,284,281,1309
2079,284,108,1402
2080,285,748,200
2081,285,329,292
2082,285,108,384
2083,285,513,570
2084,285,641,662
2085,285,531,847
2086,285,822,1032
2087,285,574,1124
2088,285,161,1217
2089,285,109,1402
2090,285,836,1402
2091,286,373,200
2092,286,109,292
2093,286,110,385
2094,286,236,569
2095,286,820,569
2096,286,108,755
2097,286,701,940
2098,286,836,1124
2099,286,188,1217
2100,286,110,1309
2101,286,110,1402
2102,287,471,109
2103,287,741,384
2104,287,656,477
2105,287,820,662
2106,287,320,754
2107,287,568,941
2108,287,223,1032
2109,287,802,1310
2110,287,109,1402
2111,288,758,292
2112,288,108,477
2113,288,457,662
2114,288,637,847
2115,288,452,940
2116,288,810,1217
2117,288,676,1309
2118,288,108,1402
2119,289,228,199
2120,289,540,384
2121,289,317,570
2122,289,261,754
2123,289,289,939
2124,289,108,1032
2125,289,364,1217
2126,289,315,1309
2127,289,108,1402
2128,290,422,199
2129,290,186,292
2130,290,404,477
2131,290,108,570
2132,290,399,754
2133,290,461,847
2134,290,108,939
2135,290,725,1125
2136,290,605,1217
2137,290,375,1309
2138,290,108,1402
2139,291,150,107
2140,291,109,292
2141,291,550,477
2142,291,586,569
2143,291,358,662
2144,291,818,847
2145,291,324,1032
2146,291,822,1217
2147,291,323,1309
2148,291,109,1402
2149,292,107,292
2150,292,385,477
2151,292,108,662
2152,292,418,847
2153,292,429,1032
2154,292,644,1217
2155,292,517,1310
2156,292,108,1402
2157,293,108,107
2158,293,108,199
2159,293,658,477
2160,293,764,569
2161,293,739,754
2162,293,107,847
2163,293,838,1236
2164,293,250,1328
2165,293,107,1420
2166,293,752,1421
2167,294,446,201
2168,294,153,292
2169,294,106,384
2170,294,279,477
2171,294,106,569
2172,294,441,754
2173,294,478,847
2174,294,473,939
2175,294,106,1032
2176,294,106,1217
2177,294,106,1402
2178,295,826,292
2179,295,421,569
2180,295,448,847
2181,295,703,1309
2182,295,108,1402
2183,296,352,384
2184,296,434,662
2185,296,343,755
2186,296,108,940
2187,296,108,1032
2188,296,619,1310
2189,296,108,1402
2190,297,758,384
2191,297,580,662
2192,297,432,754
2193,297,297,1032
2194,297,543,1217
2195,297,390,1310
2196,297,108,1402
2197,298,648,292
2198,298,110,384
2199,298,325,477
2200,298,766,662
2201,298,236,755
2202,298,367,847
2203,298,290,1032
2204,298,309,1124
2205,298,445,1217
2206,298,107,1402
2207,299,452,199
2208,299,296,292
2209,299,591,477
2210,299,531,755
2211,299,629,1032
2212,299,108,1124
2213,299,329,1309
2214,299,108,1402
2215,300,474,199
2216,300,440,384
2217,300,106,572
2218,300,841,939
2219,300,819,1124
2220,300,637,1217
2221,300,362,1309
2222,300,105,1402
2223,301,749,199
2224,301,708,384
2225,301,798,477
2226,301,596,569
2227,301,505,662
2228,301,176,755
2229,301,827,755
2230,301,207,847
2231,301,107,940
2232,301,375,1124
2233,301,583,1217
2234,301,598,1310
2235,301,107,1402
2236,302,210,107
2237,302,837,292
2238,302,316,477
2239,302,109,570
2240,302,825,847
2241,302,681,940
2242,302,758,1032
2243,302,109,1309
2244,302,109,1402
2245,303,108,107
2246,303,627,384
2247,303,505,477
2248,303,306,570
2249,303,108,755
2250,303,702,755
2251,303,583,939
2252,303,759,1124
2253,303,630,1217
2254,303,106,1402
2255,303,838,1402
2256,304,800,200
2257,304,179,292
2258,304,703,292
2259,304,107,385
2260,304,562,570
2261,304,822,755
2262,304,420,847
2263,304,405,940
2264,304,296,1032
2265,304,658,1125
2266,304,209,1217
2267,304,106,1402
2268,305,203,304
2269,305,636,395
2270,305,108,487
2271,305,465,670
2272,305,383,763
2273,305,108,853
2274,305,421,1036
2275,305,818,1219
2276,305,421,1310
2277,305,108,1402
2278,306,107,107
2279,306,342,199
2280,306,602,292
2281,306,679,384
2282,306,524,477
2283,306,272,569
2284,306,370,662
2285,306,414,754
2286,306,330,847
2287,306,494,1032
2288,306,678,1124
2289,306,107,1217
2290,306,107,1309
2291,306,107,1402
2292,307,204,200
2293,307,108,301
2294,307,834,477
2295,307,725,569
2296,307,828,662
2297,307,512,754
2298,307,698,847
2299,307,753,940
2300,307,794,1032
2301,307,429,1124
2302,307,506,1217
2303,307,287,1309
2304,307,108,1402
2305,308,108,200
2306,308,802,200
2307,308,140,292
2308,308,515,292
2309,308,831,477
2310,308,602,570
2311,308,636,662
2312,308,388,755
2313,308,108,847
2314,308,108,940
2315,308,572,1125
2316,308,215,1217
2317,308,224,1309
2318,308,108,1402
2319,309,265,107
2320,309,515,200
2321,309,335,292
2322,309,269,385
2323,309,108,477
2324,309,417,477
2325,309,108,754
2326,309,673,939
2327,309,489,1032
2328,309,406,1124
2329,309,351,1217
2330,309,507,1310
2331,309,108,1402
2332,310,627,199
2333,310,716,292
2334,310,687,384
2335,310,436,477
2336,310,404,569
2337,310,649,662
2338,310,694,754
2339,310,831,847
2340,310,106,939
2341,310,106,1032
2342,310,233,1124
2343,310,508,1310
2344,310,106,1402
2345,311,105,107
2346,311,217,200
2347,311,209,292
2348,311,562,384
2349,311,665,477
2350,311,744,570
2351,311,107,662
2352,311,752,662
2353,311,373,755
2354,311,683,847
2355,311,264,937
2356,311,686,940
2357,311,758,1032
2358,311,107,1124
2359,311,468,1124
2360,311,352,1217
2361,311,318,1309
2362,311,105,1402
2363,311,692,1402
2364,312,688,198
2365,312,463,289
2366,312,108,379
2367,312,354,676
2368,312,107,767
2369,312,794,767
2370,312,464,857
2371,312,361,948
2372,312,522,1038
2373,312,325,1129
2374,312,789,1129
2375,312,174,1311
2376,312,587,1311
2377,312,107,1402
2378,313,445,107
2379,313,444,199
2380,313,383,292
2381,313,422,384
2382,313,800,477
2383,313,237,569
2384,313,550,569
2385,313,594,662
2386,313,671,754
2387,313,108,847
2388,313,515,847
2389,313,108,939
2390,313,519,939
2391,313,108,1032
2392,313,323,1032
2393,313,708,1032
2394,313,284,1124
2395,313,515,1124
2396,313,108,1217
2397,313,505,1217
2398,313,826,1217
2399,313,236,1309
2400,313,622,1310
2401,313,108,1402
2402,313,574,1402
2403,314,520,107
2404,314,341,292
2405,314,656,292
2406,314,107,569
2407,314,290,754
2408,314,737,754
2409,314,516,847
2410,314,111,939
2411,314,658,939
2412,314,793,1217
2413,314,398,1309
2414,314,818,1309
2415,314,107,1402
2416,314,509,1402
2417,315,189,107
2418,315,208,292
2419,315,198,385
2420,315,107,477
2421,315,280,570
2422,315,383,662
2423,315,713,847
2424,315,227,939
2425,315,806,939
2426,315,509,1124
2427,315,792,1217
2428,315,235,1309
2429,315,107,1402
2430,316,158,107
2431,316,342,292
2432,316,818,292
2433,316,753,384
2434,316,399,477
2435,316,489,569
2436,316,580,847
2437,316,828,1032
2438,316,514,1124
2439,316,439,1217
2440,316,359,1309
2441,316,106,1402
2442,317,341,199
2443,317,829,384
2444,317,201,477
2445,317,415,662
2446,317,466,754
2447,317,784,847
2448,317,778,939
2449,317,778,1032
2450,317,443,1124
2451,317,795,1309
2452,318,110,199
2453,318,636,199
2454,318,443,292
2455,318,705,477
2456,318,735,569
2457,318,496,662
2458,318,173,847
2459,318,666,847
2460,318,194,1032
2461,318,190,1309
2462,318,106,1402
2463,319,108,199
2464,319,765,200
2465,319,249,292
2466,319,285,384
2467,319,520,477
2468,319,441,569
2469,319,556,662
2470,319,593,754
2471,319,108,847
2472,319,858,1032
2473,319,827,1124
2474,319,823,1217
2475,319,661,1310
2476,319,107,1402
2477,320,290,199
2478,320,242,292
2479,320,109,385
2480,320,112,569
2481,320,630,569
2482,320,434,662
2483,320,112,754
2484,320,112,939
2485,320,347,1032
2486,320,108,1124
2487,320,339,1217
2488,320,109,1402
2489,320,818,1402
2490,321,108,107
2491,321,750,292
2492,321,108,385
2493,321,108,477
2494,321,554,593
2495,321,808,755
2496,321,108,847
2497,321,654,847
2498,321,681,1032
2499,321,504,1125
2500,321,520,1310
2501,321,108,1402
2502,322,107,304
2503,322,759,487
2504,322,756,670
2505,322,574,761
2506,322,108,853
2507,322,108,944
2508,322,433,1127
2509,322,314,1219
2510,322,169,1310
2511,322,112,1401
2512,323,107,199
2513,323,786,199
2514,323,266,384
2515,323,691,384
2516,323,240,477
2517,323,423,569
2518,323,419,662
2519,323,107,754
2520,323,467,939
2521,323,107,1032
2522,323,755,1032
2523,323,255,1217
2524,323,740,1217
2525,323,107,1402
2526,324,651,199
2527,324,597,292
2528,324,778,384
2529,324,182,477
2530,324,463,662
2531,324,389,847
2532,324,785,1032
2533,324,776,1124
2534,324,516,1217
2535,324,381,1309
2536,324,108,1402
2537,325,693,292
2538,325,563,384
2539,325,588,477
2540,325,633,662
2541,325,376,754
2542,325,671,939
2543,325,107,1032
2544,325,386,1217
2545,325,107,1402
2546,326,738,199
2547,326,366,292
2548,326,107,477
2549,326,751,662
2550,326,720,754
2551,326,748,848
2552,326,727,939
2553,326,169,1032
2554,326,647,1032
2555,326,300,1124
2556,326,539,1218
2557,326,107,1309
2558,326,107,1402
2559,327,108,107
2560,327,112,199
2561,327,192,292
2562,327,272,384
2563,327,480,477
2564,327,339,569
2565,327,309,662
2566,327,177,754
2567,327,760,1032
2568,327,108,1124
2569,327,775,1124
2570,327,333,1217
2571,327,247,1309
2572,327,108,1402
2573,328,754,292
2574,328,108,477
2575,328,790,477
2576,328,517,662
2577,328,745,847
2578,328,111,939
2579,328,223,1124
2580,328,736,1309
2581,328,485,1334
2582,328,107,1402
2583,329,401,199
2584,329,108,292
2585,329,108,477
2586,329,108,569
2587,329,108,662
2588,329,548,939
2589,329,412,1032
2590,329,109,1125
2591,329,109,1402
2592,330,305,199
2593,330,107,292
2594,330,107,384
2595,330,443,569
2596,330,391,662
2597,330,110,754
2598,330,647,1032
2599,330,259,1124
2600,330,107,1217
2601,330,263,1309
2602,330,106,1402
2603,331,733,199
2604,331,107,292
2605,331,730,569
2606,331,108,662
2607,331,368,754
2608,331,554,847
2609,331,180,939
2610,331,521,1124
2611,331,414,1217
2612,331,414,1309
2613,331,108,1402
2614,332,107,304
2615,332,540,578
2616,332,383,670
2617,332,107,761
2618,332,108,1402
2619,333,766,199
2620,333,721,292
2621,333,530,384
2622,333,109,477
2623,333,109,569
2624,333,537,847
2625,333,361,939
2626,333,238,1032
2627,333,395,1217
2628,333,109,1402
2629,334,107,107
2630,334,314,384
2631,334,350,754
2632,334,224,1032
2633,334,778,1217
2634,334,106,1402
2635,335,108,107
2636,335,111,384
2637,335,781,662
2638,335,108,754
2639,335,317,1032
2640,335,108,1124
2641,335,108,1402
2642,336,108,199
2643,336,390,223
2644,336,107,292
2645,336,806,477
2646,336,652,662
2647,336,796,847
2648,336,635,1124
2649,336,342,1309
2650,336,108,1402
2651,337,803,199
2652,337,834,570
2653,337,629,754
2654,337,434,847
2655,337,844,939
2656,337,375,1032
2657,337,592,1217
2658,337,109,1402
2659,338,282,199
2660,338,108,292
2661,338,237,384
2662,338,108,477
2663,338,774,662
2664,338,289,780
2665,338,108,847
2666,338,108,1032
2667,338,668,1309
2668,338,108,1402
2669,339,343,199
2670,339,108,292
2671,339,744,569
2672,339,609,662
2673,339,637,847
2674,339,798,1032
2675,339,108,1124
2676,339,106,1242
2677,339,241,1309
2678,339,108,1402
2679,340,370,292
2680,340,108,384
2681,340,108,569
2682,340,300,662
2683,340,108,754
2684,340,333,939
2685,340,620,1124
2686,340,108,1402
2687,341,503,384
2688,341,575,477
2689,341,203,569
2690,341,109,662
2691,341,247,847
2692,341,109,1402
2693,342,201,304
2694,342,671,304
2695,342,203,395
2696,342,613,396
2697,342,542,487
2698,342,554,578
2699,342,107,670
2700,342,725,670
2701,342,107,761
2702,342,426,761
2703,342,383,853
2704,342,107,944
2705,342,648,944
2706,342,264,1219
2707,342,184,1310
2708,342,651,1310
2709,342,108,1402
2710,343,637,199
2711,343,224,292
2712,343,108,384
2713,343,420,569
2714,343,792,662
2715,343,469,754
2716,343,751,1032
2717,343,339,1124
2718,343,840,1124
2719,343,108,1402
2720,344,576,199
2721,344,147,292
2722,344,725,292
2723,344,515,384
2724,344,301,477
2725,344,106,754
2726,344,803,755
2727,344,106,847
2728,344,473,939
2729,344,362,1032
2730,344,249,1124
2731,344,106,1217
2732,344,599,1217
2733,344,106,1402
2734,344,729,1402
2735,345,369,107
2736,345,338,292
2737,345,383,384
2738,345,736,384
2739,345,464,477
2740,345,109,569
2741,345,634,569
2742,345,278,665
2743,345,108,754
2744,345,724,939
2745,345,810,1032
2746,345,811,1124
2747,345,324,1127
2748,345,545,1217
2749,345,203,1309
2750,345,791,1309
2751,345,107,1402
2752,345,558,1402
2753,346,107,107
2754,346,277,199
2755,346,107,292
2756,346,698,477
2757,346,247,569
2758,346,798,569
2759,346,107,662
2760,346,398,754
2761,346,403,847
2762,346,649,939
2763,346,540,1032
2764,346,594,1217
2765,346,107,1309
2766,346,690,1309
2767,346,105,1402
2768,347,646,199
2769,347,617,292
2770,347,455,384
2771,347,257,477
2772,347,359,569
2773,347,166,662
2774,347,534,754
2775,347,567,847
2776,347,353,939
2777,347,470,1032
2778,347,748,1124
2779,347,213,1217
2780,347,767,1217
2781,347,108,1402
2782,347,657,1402
2783,348,368,107
2784,348,108,292
2785,348,281,384
2786,348,108,477
2787,348,676,477
2788,348,284,569
2789,348,228,662
2790,348,398,754
2791,348,753,847
2792,348,777,939
2793,348,165,1032
2794,348,108,1124
2795,348,266,1217
2796,348,108,1402
2797,348,778,1402
2798,349,107,107
2799,349,107,199
2800,349,298,292
2801,349,653,384
2802,349,107,477
2803,349,636,662
2804,349,718,754
2805,349,108,755
2806,349,228,847
2807,349,308,939
2808,349,107,1032
2809,349,763,1217
2810,349,111,1309
2811,349,107,1402
2812,350,107,304
2813,350,543,578
2814,350,107,670
2815,350,232,853
2816,350,274,944
2817,350,628,1127
2818,350,779,1219
2819,350,105,1310
2820,350,788,1310
2821,350,109,1401
2822,351,410,292
2823,351,107,384
2824,351,606,569
2825,351,107,662
2826,351,375,847
2827,351,803,1032
2828,351,107,1124
2829,351,787,1124
2830,351,107,1309
2831,351,107,1402
2832,352,301,384
2833,352,342,662
2834,352,728,847
2835,352,563,939
2836,352,422,1032
2837,352,107,1217
2838,352,107,1402
2839,353,661,292
2840,353,759,477
2841,353,109,569
2842,353,110,1402
2843,354,109,199
2844,354,109,662
2845,354,498,847
2846,354,250,960
2847,354,397,961
2848,354,465,1309
2849,355,108,200
2850,355,556,384
2851,355,111,569
2852,355,238,847
2853,355,256,1032
2854,355,398,1124
2855,356,107,107
2856,356,437,385
2857,356,244,477
2858,356,483,662
2859,356,367,754
2860,356,640,847
2861,356,164,939
2862,356,179,1124
2863,356,107,1217
2864,356,107,1402
2865,357,650,292
2866,357,226,662
2867,357,108,754
2868,357,694,938
2869,357,109,1402
2870,358,446,292
2871,358,286,404
2872,358,558,569
2873,358,149,1143
2874,358,108,1402
2875,359,501,470
2876,359,247,742
2877,359,108,924
2878,359,107,1220
2879,359,107,1402
2880,360,615,293
2881,360,815,477
2882,360,553,569
2883,360,107,662
2884,360,107,847
2885,360,314,1032
2886,360,107,1124
2887,360,156,1309
2888,360,107,1402
2889,361,109,107
2890,361,109,200
2891,361,165,292
2892,361,598,477
2893,361,432,569
2894,361,494,754
2895,361,109,940
2896,361,109,1124
2897,361,108,1402
2898,362,106,199
2899,362,692,385
2900,362,705,472
2901,362,710,569
2902,362,826,662
2903,362,616,754
2904,362,362,847
2905,362,635,939
2906,362,382,1032
2907,362,279,1124
2908,362,800,1309
2909,362,105,1402
2910,363,108,107
2911,363,578,292
2912,363,314,384
2913,363,108,477
2914,363,321,662
2915,363,234,755
2916,363,320,847
2917,363,509,1032
2918,363,268,1124
2919,363,198,1309
2920,363,108,1402
2921,364,478,199
2922,364,355,384
2923,364,834,384
2924,364,108,477
2925,364,606,595
2926,364,580,666
2927,364,406,755
2928,364,255,849
2929,364,536,939
2930,364,615,1032
2931,364,780,1217
2932,364,452,1310
2933,364,108,1402
2934,365,415,107
2935,365,249,199
2936,365,569,384
2937,365,664,569
2938,365,258,662
2939,365,832,847
2940,365,538,939
2941,365,108,1032
2942,365,357,1124
2943,365,317,1309
2944,365,804,1309
2945,365,108,1402
2946,366,767,292
2947,366,732,384
2948,366,668,569
2949,366,532,662
2950,366,271,754
2951,366,738,939
2952,366,796,1124
2953,366,366,1217
2954,366,514,1309
2955,366,107,1402
2956,367,440,304
2957,367,699,395
2958,367,628,487
2959,367,629,578
2960,367,765,670
2961,367,235,761
2962,367,826,761
2963,367,107,853
2964,367,700,853
2965,367,222,944
2966,367,657,944
2967,367,383,1036
2968,367,107,1127
2969,367,770,1127
2970,367,362,1219
2971,367,780,1310
2972,367,108,1402
2973,367,811,1402
2974,368,481,107
2975,368,358,199
2976,368,107,292
2977,368,522,292
2978,368,107,384
2979,368,505,477
2980,368,107,569
2981,368,793,569
2982,368,107,662
2983,368,107,754
2984,368,463,847
2985,368,107,939
2986,368,689,939
2987,368,332,1032
2988,368,616,1125
2989,368,613,1217
2990,368,336,1309
2991,368,780,1309
2992,368,106,1402
2993,368,624,1402
2994,369,337,107
2995,369,231,199
2996,369,521,292
2997,369,819,384
2998,369,110,477
2999,369,793,477
3000,369,244,569
3001,369,597,569
3002,369,800,662
3003,369,372,754
3004,369,291,847
3005,369,651,939
3006,369,729,1032
3007,369,808,1124
3008,369,327,1125
3009,369,109,1217
3010,369,817,1217
3011,369,472,1219
3012,369,109,1309
3013,369,497,1309
3014,369,109,1402
3015,369,450,1402
3016,370,157,107
3017,370,519,199
3018,370,106,292
3019,370,106,384
3020,370,650,384
3021,370,608,477
3022,370,106,569
3023,370,646,569
3024,370,106,662
3025,370,593,662
3026,370,269,754
3027,370,168,847
3028,370,561,847
3029,370,391,939
3030,370,324,1032
3031,370,785,1032
3032,370,267,1124
3033,370,664,1124
3034,370,203,1217
3035,370,613,1217
3036,370,650,1309
3037,370,106,1402
3038,370,785,1402
3039,371,426,107
3040,371,292,199
3041,371,812,200
3042,371,410,292
3043,371,805,292
3044,371,108,384
3045,371,474,384
3046,371,834,384
3047,371,496,477
3048,371,308,569
3049,371,752,569
3050,371,349,662
3051,371,786,662
3052,371,327,754
3053,371,739,754
3054,371,183,847
3055,371,471,847
3056,371,765,847
3057,371,483,939
3058,371,242,1032
3059,371,676,1032
3060,371,108,1124
3061,371,657,1124
3062,371,294,1217
3063,371,610,1217
3064,371,262,1309
3065,371,108,1402
3066,371,757,1402
3067,372,474,107
3068,372,410,199
3069,372,107,200
3070,372,759,200
3071,372,252,292
3072,372,713,384
3073,372,107,477
3074,372,730,477
3075,372,557,569
3076,372,228,662
3077,372,655,662
3078,372,168,754
3079,372,703,755
3080,372,362,847
3081,372,675,847
3082,372,391,940
3083,372,107,1032
3084,372,711,1032
